# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -d 07_recalBases/bam/SRR11951238.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	8ede62af	4b48ebf7	712bbcd2
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	37193080
SN	filtered sequences:	25484343
SN	sequences:	11708737
SN	is sorted:	1
SN	1st fragments:	11708737
SN	last fragments:	0
SN	reads mapped:	11708737
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	88649	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	1957219
SN	total length:	884550278	# ignores clipping
SN	total first fragment length:	884550278	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	884550278	# ignores clipping
SN	bases mapped (cigar):	878193251	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	average first fragment length:	76
SN	average last fragment length:	0
SN	maximum length:	76
SN	maximum first fragment length:	76
SN	maximum last fragment length:	0
SN	average quality:	23.1
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	1774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236036	0	0	0	0	180873	0	0	0	0	0	0	0	0	0	0	0	0	0	11290054	0	0	0
FFQ	2	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4107	26314	6110	2021	18937	41946	55502	37373	38148	20799	6616	17858	0	0	0	0	0	0	0	0	0	608042	0	305927	3690740	2569355	3625237	633480	0
FFQ	3	0	0	28	0	0	0	0	0	0	7525	15367	5703	4536	30602	49954	35445	33083	32280	377381	22304	473840	4628929	2219436	2892691	879633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	4	0	0	23	0	0	0	0	0	0	0	9325	12660	5841	4628	26219	43491	54711	19758	391556	26474	703177	4325954	2100795	3142268	841546	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	7716	10534	5513	5055	23212	41100	52300	15201	408968	28250	640509	3990999	2076523	3532445	870412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	6	0	0	1051	0	0	0	0	0	0	0	0	13251	16711	11391	13024	40869	88507	57119	300329	68953	65983	1997062	2461605	3340766	2322038	910078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	7	0	0	6	0	0	0	0	0	0	0	0	6259	22071	22216	60818	18089	62338	67294	324648	30735	24782	1787093	2742986	4754447	1294473	490482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	8	0	0	54	0	0	0	0	0	0	0	0	13708	20612	18813	12408	21321	90795	48793	352987	40926	64927	1851170	3578236	3667640	1423389	502958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	9	0	0	7	0	0	0	0	0	0	0	0	9604	23755	20960	12221	26900	84610	36009	476822	42428	50223	1848164	3231741	3680585	1649414	515294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	10	0	0	178	0	0	0	0	0	0	0	0	0	18872	15875	12629	7958	39240	100520	378248	42527	110416	2107758	2508837	3205625	2243442	916612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	11	0	0	13	0	0	0	0	0	0	0	0	0	8135	22642	16952	17079	51414	64778	347305	68673	59844	2143281	2982084	3472784	1904493	549260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	12	0	0	13	0	0	0	0	0	0	0	0	7348	24450	17164	12348	28643	76572	37631	463048	47630	47368	1879624	2743897	3955672	1741796	625533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	13	0	0	71	0	0	0	0	0	0	0	0	0	9185	22998	15882	13694	45061	60719	408021	71339	69665	1888155	2644963	4041535	1776090	641359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
