# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -d 07_recalBases/bam/SRR11951236.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	d896c0e8	61a190b5	2cb8841a
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	40211123
SN	filtered sequences:	28842383
SN	sequences:	11368740
SN	is sorted:	1
SN	1st fragments:	11368740
SN	last fragments:	0
SN	reads mapped:	11368740
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	87178	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	2079420
SN	total length:	858887385	# ignores clipping
SN	total first fragment length:	858887385	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	858887385	# ignores clipping
SN	bases mapped (cigar):	852307992	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	average first fragment length:	76
SN	average last fragment length:	0
SN	maximum length:	76
SN	maximum first fragment length:	76
SN	maximum last fragment length:	0
SN	average quality:	23.1
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	1741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231540	0	0	0	0	172408	0	0	0	0	0	0	0	0	0	0	0	0	0	10963051	0	0	0
FFQ	2	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4027	24570	5953	7054	29587	32276	46687	34264	38178	19997	6430	17348	0	0	0	0	0	0	0	0	0	571115	0	308707	4537983	1542527	3520267	621525	0
FFQ	3	0	0	20	0	0	0	0	0	0	7480	14482	5354	14383	28204	52871	21074	32890	31164	358253	21086	469325	5455291	1215150	2803315	838398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	4	0	0	38	0	0	0	0	0	0	0	9252	12052	5496	20814	30162	48211	26733	26300	389692	12737	706629	5127176	1111487	3034054	807907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	7695	10375	5271	21066	27169	43622	25571	26444	405066	14350	632331	4695177	1190468	3423023	841112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	6	0	0	917	0	0	0	0	0	0	0	0	12580	16005	10753	39568	31525	81103	41549	287872	68172	64964	1958049	2361869	3257816	2252584	883414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	7	0	0	6	0	0	0	0	0	0	0	6157	15138	19860	27908	65346	62255	28308	62965	297138	10832	24616	1755262	2631866	4625940	1259847	475296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	8	0	0	38	0	0	0	0	0	0	0	0	13058	19379	20205	20998	56853	64958	32072	357884	30771	58237	1841088	3405408	3578838	1383230	485723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	9	0	0	2	0	0	0	0	0	0	0	0	9110	22221	21522	23435	56821	53579	51764	453186	67016	241830	1647969	3170655	3487397	1563741	498492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	10	0	0	184	0	0	0	0	0	0	0	0	0	18489	15595	12193	31970	57800	68091	348612	42632	108132	2080901	2404435	3124708	2169771	885227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	11	0	0	15	0	0	0	0	0	0	0	0	8499	22484	13907	36692	29852	77436	18917	333214	52410	44499	2116566	2847597	3386303	1845378	534971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	12	0	0	18	0	0	0	0	0	0	0	0	7208	24151	16516	22325	36974	72295	18881	446849	46693	45406	1860781	2622563	3854078	1688398	605604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	13	0	0	64	0	0	0	0	0	0	0	0	0	9049	22286	15319	24028	58150	54804	372453	69357	68225	1867103	2527089	3938990	1721551	620272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	14	0	0	57	0	0	0	0	0	0	0	0	9260	19018	11987	23270	41298	82202	23617	349512	53539	51399	1961420	2611413	3762525	1750594	617629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	15	0	0	69	0	0	0	0	0	0	0	0	0	9629	18581	14796	27007	59049	56471	342793	72277	66189	2009947	2653896	3651151	1734054	652831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	16	0	0	42	0	0	0	0	0	0	0	0	0	9208	18605	14896	26560	60248	54791	346206	72947	64234	2038116	2656552	3599822	1733895	672618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
