# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -d 07_recalBases/bam/SRR11951234.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	f1fd4ceb	abd2cde3	50545bcc
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	36457743
SN	filtered sequences:	26883990
SN	sequences:	9573753
SN	is sorted:	1
SN	1st fragments:	9573753
SN	last fragments:	0
SN	reads mapped:	9573753
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	77280	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	2235612
SN	total length:	723323280	# ignores clipping
SN	total first fragment length:	723323280	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	723323280	# ignores clipping
SN	bases mapped (cigar):	717381608	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	average first fragment length:	76
SN	average last fragment length:	0
SN	maximum length:	76
SN	maximum first fragment length:	76
SN	maximum last fragment length:	0
SN	average quality:	22.7
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	1466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194809	0	0	0	0	146141	0	0	0	0	0	0	0	0	0	0	0	0	0	9231337	0	0	0	0
FFQ	2	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3701	20151	4782	16569	15960	44791	36969	39743	4770	17055	5308	14616	0	0	0	0	0	0	0	459747	0	0	2121309	1971788	2202029	2070700	523563	0	0
FFQ	3	0	0	14	0	0	0	0	0	0	6470	11884	4361	24618	10577	61808	14566	311948	15074	6227	3005745	2025780	1685228	1696531	692665	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	4	0	0	30	0	0	0	0	0	0	0	8144	9841	4555	28833	13689	62857	9236	310867	21985	10491	2753845	2187633	1481128	1998393	672226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	6899	8393	4339	27396	12977	58048	6722	323796	23715	11628	2085161	2419252	1521290	2361021	703116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	6	0	0	876	0	0	0	0	0	0	0	0	11413	13343	8972	42614	17710	103274	13863	236543	44813	516679	2524347	1337745	2775171	1188810	737580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	7	0	0	14	0	0	0	0	0	0	0	5524	12162	17901	28185	49654	64803	29692	61103	218519	116634	460857	2361946	1865690	3259793	624711	396565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	8	0	0	59	0	0	0	0	0	0	0	0	11355	16144	17566	24318	41117	89417	26018	275896	164058	450827	3382382	1610541	2649275	408006	406774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	9	0	0	6	0	0	0	0	0	0	0	0	7950	18367	18945	28864	37593	81462	24375	372482	117022	517525	3047976	1249763	3071323	561739	418361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	10	0	0	165	0	0	0	0	0	0	0	0	15828	12793	10079	37687	36039	106267	13244	274619	144970	510792	2828192	1128000	2921922	792277	740879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
