# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -d 04_splitNCigar/bam/SRR11951245.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	b601ce7b	e4b1fd93	ec6d35aa
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	34759222
SN	filtered sequences:	23870878
SN	sequences:	10888344
SN	is sorted:	1
SN	1st fragments:	10888344
SN	last fragments:	0
SN	reads mapped:	10888344
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	90083	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	2067606
SN	total length:	822666219	# ignores clipping
SN	total first fragment length:	822666219	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	822666219	# ignores clipping
SN	bases mapped (cigar):	816184025	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	average first fragment length:	76
SN	average last fragment length:	0
SN	maximum length:	76
SN	maximum first fragment length:	76
SN	maximum last fragment length:	0
SN	average quality:	34.7
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	1629	0	0	0	0	0	0	0	0	0	0	0	213748	0	0	0	0	0	0	164383	0	0	0	0	0	6569	0	0	0	0	10502015	0	0	0	0	0
FFQ	2	0	0	207	0	0	0	0	0	0	0	0	0	0	0	175600	0	0	0	0	0	0	75440	0	0	0	0	0	2120	0	0	0	0	10634977	0	0	0	0	0
FFQ	3	0	0	20	0	0	0	0	0	0	0	0	0	0	0	151500	0	0	0	0	0	0	71688	0	0	0	0	0	1404	0	0	0	0	10663732	0	0	0	0	0
FFQ	4	0	0	30	0	0	0	0	0	0	0	0	0	0	0	146640	0	0	0	0	0	0	87176	0	0	0	0	0	1794	0	0	0	0	10652704	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130835	0	0	0	0	0	0	91706	0	0	0	0	0	2005	0	0	0	0	10663798	0	0	0	0	0
FFQ	6	0	0	983	0	0	0	0	0	0	0	0	0	0	0	212847	0	0	0	0	0	0	154275	0	0	0	0	0	3881	0	0	0	0	471341	0	0	0	10045017	0
FFQ	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	187404	0	0	0	0	0	0	127094	0	0	0	0	0	2289	0	0	0	0	468973	0	0	0	10102579	0
FFQ	8	0	0	70	0	0	0	0	0	0	0	0	0	0	0	232609	0	0	0	0	0	0	84978	0	0	0	0	0	860	0	0	0	0	537589	0	0	0	10032238	0
FFQ	9	0	0	5	0	0	0	0	0	0	0	0	0	0	0	228715	0	0	0	0	0	0	79267	0	0	0	0	0	640	0	0	0	0	488396	0	0	0	10091321	0
FFQ	10	0	0	174	0	0	0	0	0	0	0	0	0	0	0	254455	0	0	0	0	0	0	111835	0	0	0	0	0	1166	0	0	0	0	509913	0	0	0	10010801	0
FFQ	11	0	0	14	0	0	0	0	0	0	0	0	0	0	0	212872	0	0	0	0	0	0	103565	0	0	0	0	0	1241	0	0	0	0	457253	0	0	0	10113399	0
FFQ	12	0	0	17	0	0	0	0	0	0	0	0	0	0	0	209012	0	0	0	0	0	0	100866	0	0	0	0	0	1521	0	0	0	0	448059	0	0	0	10128869	0
FFQ	13	0	0	59	0	0	0	0	0	0	0	0	0	0	0	215349	0	0	0	0	0	0	107030	0	0	0	0	0	1642	0	0	0	0	457903	0	0	0	10106361	0
FFQ	14	0	0	47	0	0	0	0	0	0	0	0	0	0	0	217367	0	0	0	0	0	0	106281	0	0	0	0	0	1635	0	0	0	0	472498	0	0	0	10090516	0
FFQ	15	0	0	69	0	0	0	0	0	0	0	0	0	0	0	218715	0	0	0	0	0	0	108059	0	0	0	0	0	1622	0	0	0	0	475580	0	0	0	10084299	0
FFQ	16	0	0	27	0	0	0	0	0	0	0	0	0	0	0	215247	0	0	0	0	0	0	107823	0	0	0	0	0	1711	0	0	0	0	478244	0	0	0	10085292	0
FFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218327	0	0	0	0	0	0	109483	0	0	0	0	0	1977	0	0	0	0	486967	0	0	0	10071590	0
FFQ	18	0	0	17	0	0	0	0	0	0	0	0	0	0	0	219096	0	0	0	0	0	0	110147	0	0	0	0	0	2032	0	0	0	0	490205	0	0	0	10066847	0
FFQ	19	0	0	13	0	0	0	0	0	0	0	0	0	0	0	216067	0	0	0	0	0	0	108934	0	0	0	0	0	2183	0	0	0	0	487918	0	0	0	10073229	0
FFQ	20	0	0	58	0	0	0	0	0	0	0	0	0	0	0	217833	0	0	0	0	0	0	109816	0	0	0	0	0	2073	0	0	0	0	494074	0	0	0	10064490	0
FFQ	21	0	0	67	0	0	0	0	0	0	0	0	0	0	0	224578	0	0	0	0	0	0	112056	0	0	0	0	0	2412	0	0	0	0	507202	0	0	0	10042029	0
FFQ	22	0	0	118	0	0	0	0	0	0	0	0	0	0	0	227928	0	0	0	0	0	0	109620	0	0	0	0	0	3122	0	0	0	0	511929	0	0	0	10035627	0
FFQ	23	0	0	87	0	0	0	0	0	0	0	0	0	0	0	228826	0	0	0	0	0	0	106115	0	0	0	0	0	3880	0	0	0	0	513908	0	0	0	10035528	0
FFQ	24	0	0	402	0	0	0	0	0	0	0	0	0	0	0	237334	0	0	0	0	0	0	109220	0	0	0	0	0	5129	0	0	0	0	529074	0	0	0	10007185	0
FFQ	25	0	0	45	0	0	0	0	0	0	0	0	0	0	0	241198	0	0	0	0	0	0	105756	0	0	0	0	0	6433	0	0	0	0	531088	0	0	0	10003824	0
FFQ	26	0	0	26	0	0	0	0	0	0	0	0	0	0	0	251195	0	0	0	0	0	0	105399	0	0	0	0	0	7987	0	0	0	0	522870	0	0	0	10000867	0
FFQ	27	0	0	106	0	0	0	0	0	0	0	0	0	0	0	255916	0	0	0	0	0	0	104410	0	0	0	0	0	10801	0	0	0	0	528054	0	0	0	9989057	0
FFQ	28	0	0	194	0	0	0	0	0	0	0	0	0	0	0	261496	0	0	0	0	0	0	101468	0	0	0	0	0	13070	0	0	0	0	528587	0	0	0	9983529	0
FFQ	29	0	0	4	0	0	0	0	0	0	0	0	0	0	0	264637	0	0	0	0	0	0	97279	0	0	0	0	0	15516	0	0	0	0	527329	0	0	0	9983579	0
FFQ	30	0	0	20	0	0	0	0	0	0	0	0	0	0	0	272573	0	0	0	0	0	0	97231	0	0	0	0	0	18923	0	0	0	0	534450	0	0	0	9965147	0
FFQ	31	0	0	36	0	0	0	0	0	0	0	0	0	0	0	278518	0	0	0	0	0	0	93955	0	0	0	0	0	22387	0	0	0	0	533811	0	0	0	9959637	0
FFQ	32	0	0	29	0	0	0	0	0	0	0	0	0	0	0	285327	0	0	0	0	0	0	90116	0	0	0	0	0	26516	0	0	0	0	537205	0	0	0	9949151	0
FFQ	33	0	0	35	0	0	0	0	0	0	0	0	0	0	0	289883	0	0	0	0	0	0	85976	0	0	0	0	0	29915	0	0	0	0	536698	0	0	0	9945837	0
FFQ	34	0	0	72	0	0	0	0	0	0	0	0	0	0	0	298889	0	0	0	0	0	0	88001	0	0	0	0	0	31433	0	0	0	0	542877	0	0	0	9927072	0
FFQ	35	0	0	8	0	0	0	0	0	0	0	0	0	0	0	304107	0	0	0	0	0	0	83811	0	0	0	0	0	36217	0	0	0	0	541207	0	0	0	9922994	0
FFQ	36	0	0	127	0	0	0	0	0	0	0	0	0	0	0	306940	0	0	0	0	0	0	79633	0	0	0	0	0	39658	0	0	0	0	536793	0	0	0	9925093	0
FFQ	37	0	0	31	0	0	0	0	0	0	0	0	0	0	0	312565	0	0	0	0	0	0	77811	0	0	0	0	0	43062	0	0	0	0	533871	0	0	0	9920832	0
FFQ	38	0	0	7	0	0	0	0	0	0	0	0	0	0	0	320285	0	0	0	0	0	0	75708	0	0	0	0	0	45191	0	0	0	0	538926	0	0	0	9907997	0
FFQ	39	0	0	45	0	0	0	0	0	0	0	0	0	0	0	327001	0	0	0	0	0	0	72662	0	0	0	0	0	48592	0	0	0	0	539605	0	0	0	9900122	0
FFQ	40	0	0	50	0	0	0	0	0	0	0	0	0	0	0	330696	0	0	0	0	0	0	70038	0	0	0	0	0	50710	0	0	0	0	540172	0	0	0	9896279	0
FFQ	41	0	0	200	0	0	0	0	0	0	0	0	0	0	0	337518	0	0	0	0	0	0	67327	0	0	0	0	0	52383	0	0	0	0	541529	0	0	0	9888925	0
FFQ	42	0	0	26	0	0	0	0	0	0	0	0	0	0	0	342495	0	0	0	0	0	0	65509	0	0	0	0	0	54085	0	0	0	0	543885	0	0	0	9881780	0
FFQ	43	0	0	11	0	0	0	0	0	0	0	0	0	0	0	349706	0	0	0	0	0	0	64239	0	0	0	0	0	55560	0	0	0	0	550448	0	0	0	9867741	0
FFQ	44	0	0	225	0	0	0	0	0	0	0	0	0	0	0	354211	0	0	0	0	0	0	61111	0	0	0	0	0	56366	0	0	0	0	549502	0	0	0	9866210	0
FFQ	45	0	0	151	0	0	0	0	0	0	0	0	0	0	0	360836	0	0	0	0	0	0	59104	0	0	0	0	0	58589	0	0	0	0	552484	0	0	0	9856411	0
FFQ	46	0	0	17	0	0	0	0	0	0	0	0	0	0	0	365507	0	0	0	0	0	0	57793	0	0	0	0	0	59156	0	0	0	0	549476	0	0	0	9855564	0
FFQ	47	0	0	20	0	0	0	0	0	0	0	0	0	0	0	369621	0	0	0	0	0	0	55053	0	0	0	0	0	60465	0	0	0	0	551517	0	0	0	9850759	0
FFQ	48	0	0	6	0	0	0	0	0	0	0	0	0	0	0	377622	0	0	0	0	0	0	53974	0	0	0	0	0	61742	0	0	0	0	557072	0	0	0	9836958	0
FFQ	49	0	0	264	0	0	0	0	0	0	0	0	0	0	0	384268	0	0	0	0	0	0	53528	0	0	0	0	0	63248	0	0	0	0	558522	0	0	0	9827460	0
FFQ	50	0	0	5	0	0	0	0	0	0	0	0	0	0	0	390381	0	0	0	0	0	0	51385	0	0	0	0	0	63406	0	0	0	0	562066	0	0	0	9819955	0
FFQ	51	0	0	5	0	0	0	0	0	0	0	0	0	0	0	397729	0	0	0	0	0	0	50883	0	0	0	0	0	64717	0	0	0	0	565868	0	0	0	9807915	0
FFQ	52	0	0	129	0	0	0	0	0	0	0	0	0	0	0	405061	0	0	0	0	0	0	50564	0	0	0	0	0	67289	0	0	0	0	568844	0	0	0	9795156	0
FFQ	53	0	0	28	0	0	0	0	0	0	0	0	0	0	0	406835	0	0	0	0	0	0	50658	0	0	0	0	0	67812	0	0	0	0	559195	0	0	0	9802442	0
FFQ	54	0	0	82	0	0	0	0	0	0	0	0	0	0	0	413037	0	0	0	0	0	0	52297	0	0	0	0	0	70123	0	0	0	0	561217	0	0	0	9790147	0
FFQ	55	0	0	68	0	0	0	0	0	0	0	0	0	0	0	421113	0	0	0	0	0	0	53832	0	0	0	0	0	73365	0	0	0	0	566510	0	0	0	9771928	0
FFQ	56	0	0	48	0	0	0	0	0	0	0	0	0	0	0	424482	0	0	0	0	0	0	53167	0	0	0	0	0	75320	0	0	0	0	563973	0	0	0	9769716	0
FFQ	57	0	0	332	0	0	0	0	0	0	0	0	0	0	0	430004	0	0	0	0	0	0	55898	0	0	0	0	0	78100	0	0	0	0	560083	0	0	0	9762190	0
FFQ	58	0	0	22	0	0	0	0	0	0	0	0	0	0	0	433890	0	0	0	0	0	0	58572	0	0	0	0	0	81667	0	0	0	0	551396	0	0	0	9760962	0
FFQ	59	0	0	40	0	0	0	0	0	0	0	0	0	0	0	436261	0	0	0	0	0	0	61108	0	0	0	0	0	86236	0	0	0	0	549142	0	0	0	9753607	0
FFQ	60	0	0	42	0	0	0	0	0	0	0	0	0	0	0	444745	0	0	0	0	0	0	64844	0	0	0	0	0	91236	0	0	0	0	551371	0	0	0	9734063	0
FFQ	61	0	0	17	0	0	0	0	0	0	0	0	0	0	0	450178	0	0	0	0	0	0	67565	0	0	0	0	0	94897	0	0	0	0	553480	0	0	0	9720081	0
FFQ	62	0	0	39	0	0	0	0	0	0	0	0	0	0	0	456419	0	0	0	0	0	0	69132	0	0	0	0	0	99351	0	0	0	0	556097	0	0	0	9705097	0
FFQ	63	0	0	33	0	0	0	0	0	0	0	0	0	0	0	462157	0	0	0	0	0	0	73296	0	0	0	0	0	105755	0	0	0	0	558415	0	0	0	9686331	0
FFQ	64	0	0	61	0	0	0	0	0	0	0	0	0	0	0	469390	0	0	0	0	0	0	74220	0	0	0	0	0	108921	0	0	0	0	560864	0	0	0	9672342	0
