1	6761	6891	2	2	1	1189	0	38
1	6956	9557	2	2	1	2094	2	38
1	9692	10080	2	2	1	1	10	23
1	9695	10080	2	2	1	2238	10	38
1	10192	11549	2	2	1	1797	0	38
1	11626	11750	2	2	1	1372	0	27
1	12035	12372	1	1	1	13	0	32
1	12522	12794	1	1	1	6	0	29
1	12954	13033	1	1	1	4	0	25
1	13136	13218	1	1	1	2	0	24
1	13333	13503	1	1	1	4	0	34
1	13668	14031	1	1	1	8	0	23
1	14191	14289	1	1	1	24	0	25
1	14348	40740	2	2	1	0	1	15
1	14348	42852	2	2	1	0	1	15
1	14403	14698	1	1	1	1	0	20
1	15138	15351	1	1	1	22	0	36
1	15428	15675	1	1	1	36	0	28
1	18913	19484	1	1	1	1	0	36
1	19583	19672	1	1	1	5	0	34
1	19889	20024	1	1	1	6	0	27
1	20330	20419	1	1	1	9	0	34
1	20526	20659	1	1	1	1	0	27
1	20807	22225	1	1	1	13	0	21
1	22290	22364	1	1	1	11	0	30
1	22523	22613	1	1	1	11	0	32
1	22725	22798	1	1	1	8	0	31
1	22967	23067	1	1	1	6	0	17
1	27956	29800	1	1	1	15	0	29
1	29954	30079	1	1	1	22	0	36
1	30173	31228	1	1	1	3	0	31
1	31295	31399	1	1	1	18	0	37
1	31526	31658	1	1	1	19	0	35
1	31741	31813	1	1	1	37	0	33
1	31906	32109	1	1	1	15	0	31
1	32244	32377	1	3	1	71	0	36
1	32484	32982	1	1	1	45	0	37
1	33108	33505	1	1	1	4	0	30
1	33142	33505	1	1	1	42	0	37
1	33580	34120	1	1	1	83	0	38
1	36879	37983	1	1	1	55	2	38
1	36879	38492	1	1	1	1	2	32
1	37216	37983	1	1	1	3	0	33
1	38222	38492	1	1	1	116	0	37
1	38645	38757	1	1	1	232	0	37
1	38877	38980	1	1	1	101	0	37
1	40062	40318	2	2	1	11	0	36
1	40440	40796	2	2	1	7	0	34
1	40985	41250	2	2	1	15	0	36
1	41573	41933	2	2	1	3	0	31
1	42089	42172	2	2	1	3	0	25
1	42702	43287	2	2	1	5	0	34
1	42846	42869	0	0	1	4	0	31
1	43431	44331	2	2	1	5	0	22
1	46372	47420	2	2	1	1	0	23
1	47550	47660	2	2	1	3	0	28
1	52121	53808	2	2	1	10	0	37
1	52121	54260	2	2	1	20	0	32
1	54808	54875	2	2	1	8	0	35
1	54950	54985	1	1	1	11	0	37
1	55105	55313	2	2	1	6	0	17
1	55434	55504	2	2	1	7	0	31
1	55667	55746	2	2	1	5	0	25
1	57072	60986	2	2	1	3	0	26
1	57989	58053	1	1	1	0	1	21
1	58080	58196	1	1	1	0	1	26
1	58080	58248	1	1	1	0	1	26
1	58080	58274	1	1	1	0	1	26
1	58080	58300	1	1	1	0	1	26
1	58080	58365	1	1	1	0	1	26
1	58080	58391	1	1	1	0	1	26
1	58093	58118	1	1	1	0	1	14
1	58093	58235	1	1	1	0	1	14
1	58093	58417	1	1	1	0	1	14
1	58171	58196	1	1	1	0	1	27
1	58171	58248	1	1	1	0	1	27
1	58171	58274	1	1	1	0	1	27
1	58171	58300	1	1	1	0	1	27
1	58171	58365	1	1	1	0	1	27
1	58171	58391	1	1	1	0	1	27
1	58184	58235	1	1	1	0	1	14
1	58184	58417	1	1	1	0	1	14
1	58379	58430	1	1	1	1	0	14
1	61107	62716	2	2	1	1	0	7
1	67549	67620	2	2	1	2	0	9
1	69076	69270	2	2	1	18	0	36
1	110808	111175	1	1	1	1	0	17
1	111201	111530	1	1	1	1	0	25
1	115140	115237	1	1	1	3	0	28
1	150781	150869	1	1	1	1	0	22
1	150988	151191	1	1	1	1	0	16
1	152406	152662	2	2	1	70	0	36
1	152787	152865	2	2	1	34	0	36
1	152992	153153	2	2	1	23	0	26
1	153228	153451	2	2	1	13	0	34
1	153553	153771	2	2	1	23	0	33
1	153914	154085	2	2	1	20	0	35
1	154162	154355	2	2	1	21	0	35
1	154451	154605	2	2	1	2	0	13
1	154460	154605	2	2	1	11	0	28
1	154661	154760	2	2	1	10	0	28
1	154803	154900	2	6	1	11	0	31
1	154967	155881	2	2	1	6	0	24
1	155956	156159	2	2	1	7	0	16
1	156250	156339	2	2	1	6	0	32
1	156418	157473	2	2	1	1	0	26
1	156421	157473	2	2	1	6	0	37
1	158137	160185	1	1	1	12	0	35
1	160302	160728	1	1	1	2	0	9
1	160833	161005	1	5	1	3	0	38
1	161076	161168	1	1	1	8	0	30
1	161243	161342	1	1	1	13	0	37
1	161506	161868	1	1	1	8	1	25
1	161959	162055	1	1	1	9	0	32
1	162139	162301	1	1	1	10	0	31
1	162370	162506	1	1	1	33	0	34
1	162626	162727	1	1	1	17	0	36
1	162626	162729	1	1	1	3	0	30
1	162921	163098	1	1	1	6	0	30
1	163204	164115	1	1	1	13	0	37
1	164227	164437	1	1	1	17	0	31
1	164524	165168	1	1	1	18	0	36
1	164524	165177	1	1	1	1	0	27
1	164949	182774	1	1	1	4	0	30
1	165277	165394	1	1	1	36	0	36
1	165509	166917	1	1	1	51	0	36
1	167024	167306	1	1	1	38	0	37
1	167480	167688	1	1	1	44	0	34
1	167842	168079	1	1	1	45	0	37
1	167894	211408	2	2	1	0	1	19
1	175910	211408	2	2	1	0	1	19
1	176809	177016	1	1	1	13	3	23
1	176937	177016	1	1	1	0	3	21
1	177185	177287	1	1	1	10	0	33
1	177479	177561	1	1	1	4	0	32
1	181804	182118	1	1	1	77	0	32
1	182478	182745	1	1	1	3	0	37
1	182672	204673	1	1	1	1	0	12
1	183114	183139	1	1	1	3	12	32
1	183416	183672	1	1	1	2	0	14
1	185423	186268	2	2	1	10	0	37
1	186455	186842	2	2	1	7	0	20
1	187016	187634	2	2	1	6	0	34
1	187732	188684	2	2	1	2	0	11
1	188810	189650	2	2	1	13	0	37
1	190217	191710	2	2	1	10	0	38
1	209307	210262	2	2	1	82	0	35
1	210360	210733	2	2	1	51	0	37
1	210817	211526	2	2	1	28	0	37
1	211658	212015	2	2	1	38	0	34
1	212185	213061	2	2	1	11	0	33
1	212206	213011	1	1	1	3	0	21
1	213207	214820	2	2	1	44	0	26
1	221167	221270	1	1	1	3	0	34
1	221400	221462	1	1	1	4	0	18
1	222137	222367	1	1	1	7	0	34
1	222564	222677	1	1	1	2	0	36
1	222829	223506	1	1	1	2	0	15
1	223587	224073	1	1	1	2	0	37
1	224224	224993	1	1	1	14	0	36
1	230375	232964	1	1	1	2	0	12
1	233026	234084	1	1	1	5	0	20
1	234195	235302	1	1	1	1	0	31
1	235404	236208	1	1	1	3	0	26
1	236375	236815	1	1	1	4	0	27
1	236963	237096	1	1	1	7	0	32
1	237166	237272	1	1	1	14	0	33
1	237425	238007	1	1	1	7	0	27
1	238175	238626	1	1	1	9	0	3
1	238175	238628	1	1	1	1	0	37
1	238679	241280	1	1	1	17	0	36
1	249403	489028	2	2	1	2	3	14
1	274655	275337	1	1	1	2	0	8
1	286516	287083	1	1	1	1	0	24
1	288211	288294	1	1	1	5	0	26
1	292643	293398	1	1	1	4	0	30
1	294137	295600	1	1	1	4	0	36
1	313379	316018	2	2	1	48	0	37
1	316227	317590	2	2	1	8	0	22
1	317734	318596	2	2	1	4	0	32
1	318766	319251	2	2	1	3	0	16
1	319417	320859	2	2	1	5	0	31
1	321050	321179	2	2	1	3	0	3
1	321299	323451	2	2	1	1	0	37
1	323574	323836	2	2	1	4	0	35
1	323963	326014	2	2	1	7	0	29
1	326135	330093	2	2	1	5	0	27
1	330217	333110	2	2	1	4	0	28
1	338069	338137	2	2	1	3	0	16
1	340662	340923	2	2	1	1	0	29
1	342103	357500	2	2	1	1	0	16
1	343873	344154	2	2	1	5	0	20
1	344622	345665	2	2	1	4	0	25
1	345835	345973	2	2	1	4	0	24
1	348113	348329	2	2	1	3	0	33
1	349382	350047	2	2	1	1	0	13
1	357901	360312	2	2	1	27	0	33
1	360497	361283	2	2	1	24	0	33
1	361388	361558	2	2	1	31	0	37
1	361768	361922	2	2	1	5	0	25
1	362006	362422	2	2	1	4	0	32
1	362530	365188	2	2	1	7	0	29
1	365263	365342	2	2	1	7	0	36
1	365421	365818	2	2	1	1	0	13
1	365897	366546	2	2	1	5	0	12
1	366654	368018	2	2	1	5	0	30
1	368143	369352	2	2	1	4	0	25
1	369428	369498	2	2	1	5	0	28
1	369614	369940	2	2	1	7	0	27
1	370090	370590	2	2	1	2	0	10
1	370748	371543	2	2	1	3	0	17
1	371649	372384	2	2	1	4	0	14
1	372459	377186	2	2	1	2	0	38
1	377260	378929	2	2	1	4	0	24
1	379011	385143	2	2	1	2	0	30
1	385221	388695	2	2	1	3	0	31
1	392426	411191	2	2	1	1	0	28
1	422739	423087	1	1	1	1	0	8
1	428307	428811	1	1	1	2	0	3
1	428970	429537	1	1	1	2	0	3
1	430467	430902	1	1	1	1	0	31
1	431058	431406	1	1	1	1	0	16
1	431524	431718	1	1	1	1	0	31
1	431820	432255	1	1	1	2	0	21
1	432353	433128	1	1	1	1	0	3
1	433267	433591	1	1	1	3	0	14
1	433837	435142	1	1	1	2	0	8
1	435222	439455	1	1	1	2	0	31
1	440194	440598	1	1	1	1	0	15
1	440730	441239	1	1	1	5	0	37
1	441448	441723	1	1	1	4	0	33
1	441844	442053	1	1	1	5	0	17
1	474686	475967	2	2	1	114	0	38
1	476053	476926	2	6	1	46	0	38
1	477128	477811	2	2	1	49	0	36
1	477957	479784	2	2	1	12	0	25
1	479999	483755	2	2	1	22	0	31
1	482750	483590	1	1	1	0	1	24
1	482810	482962	1	1	1	1	1	28
1	482810	483103	1	1	1	0	1	28
1	482812	483476	1	1	1	0	3	30
1	482989	483590	1	1	1	0	1	24
1	483019	483590	1	1	1	2	5	27
1	483130	483590	1	1	1	0	1	24
1	483192	483476	1	1	1	0	3	30
1	483249	483590	1	1	1	0	1	24
1	483465	483590	1	1	1	0	1	24
1	483501	483590	1	1	1	0	1	24
1	483876	484061	2	2	1	20	0	34
1	484274	484367	2	2	1	8	0	31
1	484594	486291	2	2	1	17	0	20
1	486858	487095	2	2	1	5	0	34
1	487280	488323	2	2	1	10	0	31
